    0.00     0.83    -0.52    -0.83     1.31     0.14
    0.00     0.00    -0.83    -3.94    -0.35     0.47
    0.00     0.00     0.00    -1.31     1.11    -0.77
    0.00     0.00     0.00     0.00    -1.65     2.81
    0.00     0.00     0.00     0.00     0.00     1.08
    0.00     0.00     0.00     0.00     0.00     0.00
