    0.00     0.38     0.21     0.21     1.27    -0.33
    0.19     0.00     0.71     0.96     0.99     1.14
   -0.06     1.06     0.00     0.52     2.10     0.83
    1.92     2.93     1.32     0.00     3.49     2.64
    0.50     0.92     0.69     0.61     0.00     0.35
    0.52     0.86     0.00     0.76     0.31     0.00
