  -5.8589235e+00  -3.3566764e+00  -2.9802574e+00  -2.8043670e+00  -2.7497905e+00  -2.7713797e+00  -2.8065047e+00  -2.7376464e+00  -2.6632592e+00  -2.6382815e+00  -2.3463687e+00  -2.0848859e+00  -1.9146482e+00  -1.8015572e+00  -1.7279511e+00  -1.6825441e+00  -1.6876083e+00  -1.7592927e+00  -1.9560661e+00  -2.5465013e+00
  -3.3562567e+00  -9.0078949e-01  -5.3049978e-01  -3.6555651e-01  -3.4408973e-01  -3.7560581e-01  -3.8067103e-01  -2.6703410e-01  -2.0981385e-01  -3.7202036e-02   3.0441881e-01   4.9852539e-01   6.2894847e-01   7.0851256e-01   7.5116544e-01   7.4666135e-01   6.6373444e-01   3.4552625e-01   2.8180091e-01             Inf
  -2.9794428e+00  -5.2702459e-01  -1.8244203e-01  -5.7473936e-02  -6.8514458e-02  -1.1547219e-01  -5.0862576e-02   5.6694709e-02   1.1624930e-01   4.9179603e-01   7.5617723e-01   9.2105895e-01   1.0401666e+00   1.0953565e+00   1.1034424e+00   1.0204143e+00   7.1532824e-01   6.8510429e-01             Inf             Inf
  -2.8048412e+00  -3.7135295e-01  -5.6176789e-02   8.7645220e-03  -3.5869816e-02  -5.9739901e-02   7.3252732e-02   1.6320676e-01   3.8118035e-01   7.7985237e-01   1.0008051e+00   1.1492615e+00   1.2375994e+00   1.2554772e+00   1.1834475e+00   9.0044688e-01   8.7938129e-01             Inf             Inf             Inf
  -2.7487567e+00  -3.4242880e-01  -6.4933043e-02  -3.9099714e-02  -2.2439889e-01  -1.4946078e-01   6.3301932e-02   1.8266731e-01   6.3124571e-01   9.5384656e-01   1.1588061e+00   1.2524240e+00   1.3171062e+00   1.2607110e+00   9.7075707e-01   9.7791570e-01             Inf             Inf             Inf             Inf
  -2.7713890e+00  -3.7801499e-01  -1.1097682e-01  -6.0344950e-02  -1.5744026e-01  -3.7863596e-01  -1.1555845e-01   2.3814480e-01   7.5193055e-01   1.0294159e+00   1.2027749e+00   1.2773360e+00   1.2747506e+00   9.9838971e-01   1.0017154e+00             Inf             Inf             Inf             Inf             Inf
  -2.8061957e+00  -3.7671753e-01  -4.7578198e-02   7.4247592e-02   7.2315627e-02  -1.1117372e-01  -4.5923718e-01   2.8065828e-01   7.7514107e-01   1.0370335e+00   1.1769730e+00   1.2002288e+00   9.5904590e-01   9.7709698e-01             Inf             Inf             Inf             Inf             Inf             Inf
  -2.7383434e+00  -2.7066636e-01   5.3412039e-02   1.6620573e-01   1.8413694e-01   2.4240881e-01   2.7816768e-01   1.6342438e-01   6.6678150e-01   9.6452638e-01   1.0434095e+00   8.5154741e-01   8.9283096e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.6646095e+00  -2.1653423e-01   1.2029103e-01   3.8286973e-01   6.2805744e-01   7.4638284e-01   7.7096546e-01   6.6032182e-01   4.2955570e-01   7.1351217e-01   6.4750948e-01   7.3539727e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.6384526e+00  -3.7710696e-02   4.9358226e-01   7.8585978e-01   9.3879130e-01   1.0276189e+00   1.0454604e+00   9.5762313e-01   7.1345828e-01   1.3984712e-01   3.9633147e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.3501499e+00   2.9790080e-01   7.5799741e-01   1.0068571e+00   1.1394220e+00   1.2002288e+00   1.1850584e+00   1.0575256e+00   6.4616501e-01   3.8872073e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.0792569e+00   4.9855437e-01   9.1737368e-01   1.1459893e+00   1.2597489e+00   1.2876495e+00   1.1997321e+00   8.5744249e-01   7.3751114e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9170245e+00   6.3338241e-01   1.0372073e+00   1.2340860e+00   1.3089921e+00   1.2661596e+00   9.5755434e-01   8.8452630e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.8006358e+00   7.1907870e-01   1.1011898e+00   1.2549214e+00   1.2655042e+00   9.9607548e-01   9.7373555e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7254118e+00   7.6130849e-01   1.1010839e+00   1.1959416e+00   9.7913333e-01   1.0004939e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6863915e+00   7.5505301e-01   1.0286032e+00   8.9096283e-01   9.7036216e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6837754e+00   6.6791367e-01   7.1290156e-01   8.8740799e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7566694e+00   3.4596152e-01   6.8709688e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9573647e+00   2.7986620e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.5438261e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
