    0.00     9.63    14.37    16.07    16.68    34.44
    0.00     0.00     9.24     9.02     5.36    24.84
    0.00     0.00     0.00    17.20    16.32    32.13
    0.00     0.00     0.00     0.00    15.83    31.46
    0.00     0.00     0.00     0.00     0.00    16.18
    0.00     0.00     0.00     0.00     0.00     0.00
