    0.00    -0.12     0.12    -0.07     0.34     0.30
    0.47     0.00     0.50     0.63     1.68     1.10
    0.18     0.44     0.00     0.72     1.70     0.77
    1.82     2.58     1.62     0.00     4.02     2.86
    1.00     1.00     1.04     0.87     0.00     0.50
    0.84     0.68     0.68     0.64     0.53     0.00
