    0.00     0.08    -0.08     0.06    -0.11     0.10
   -0.07     0.00    -0.14    -0.15    -0.04     0.05
   -0.11     0.09     0.00    -0.11    -0.20     0.17
    0.03     0.17     0.01     0.00    -0.15     0.06
    0.05    -0.02    -0.04     0.19     0.00     0.07
    0.04    -0.06    -0.06     0.02    -0.11     0.00
