inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -4.782185020338191705e+00
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -2.762068579074409058e+00 inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -2.367196111503618638e+00 inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -2.150021153628042470e+00 inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf -2.025803395010553842e+00 inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf -1.954133388212314415e+00 inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf -1.930999536319559340e+00 inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf -1.950863574845824289e+00 inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf -2.020376016340604153e+00 inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf -2.244718663864532004e+00 inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf -2.244718663864532004e+00 inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf -2.020376016340604153e+00 inf inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf -1.950863574845824289e+00 inf inf inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf -1.930999536319559340e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf -1.954133388212314415e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf inf inf inf -2.025803395010553842e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf inf inf -2.150021153628042470e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf inf -2.367196111503618638e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf -2.762068579074409058e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
-4.782185020338191705e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
