  -6.5495619e+00  -4.0482124e+00  -3.7115581e+00  -3.6013845e+00  -3.6142963e+00  -3.6088585e+00  -3.5210662e+00  -3.3063319e+00  -3.0948218e+00  -2.8895208e+00  -2.5068321e+00  -2.2015515e+00  -1.9711040e+00  -1.7870269e+00  -1.6274327e+00  -1.5101560e+00  -1.4157015e+00  -1.3552323e+00  -1.3506404e+00  -1.3759520e+00
  -4.0500474e+00  -1.5752764e+00  -1.2619732e+00  -1.1963984e+00  -1.2283848e+00  -1.1768455e+00  -1.0156507e+00  -7.6087356e-01  -5.3296836e-01  -1.9436539e-01   1.8839841e-01   4.5305588e-01   6.6233402e-01   8.2874838e-01   9.6818906e-01   1.0591172e+00   1.1172931e+00   1.0825784e+00   1.5940544e+00             Inf
  -3.7130079e+00  -1.2597205e+00  -9.9247590e-01  -9.7363800e-01  -1.0028584e+00  -9.0088007e-01  -6.5219037e-01  -3.8210059e-01  -1.0811827e-01   3.4747079e-01   6.6283005e-01   9.1425080e-01   1.1167722e+00   1.2732221e+00   1.3838717e+00   1.4566658e+00   1.4404584e+00   1.9790608e+00             Inf             Inf
  -3.6005020e+00  -1.1941327e+00  -9.7234401e-01  -1.0693140e+00  -1.0343545e+00  -8.1915280e-01  -4.9027589e-01  -1.9664368e-01   2.1599512e-01   6.5950034e-01   9.5908446e-01   1.1880648e+00   1.3648925e+00   1.5029594e+00   1.6095269e+00   1.5827866e+00   2.1410115e+00             Inf             Inf             Inf
  -3.6143376e+00  -1.2236531e+00  -1.0007508e+00  -1.0291549e+00  -1.2669037e+00  -8.9939877e-01  -4.4686570e-01  -7.8038284e-02   4.7436680e-01   8.6873015e-01   1.1433800e+00   1.3577981e+00   1.5278516e+00   1.6343402e+00   1.6467973e+00   2.2253289e+00             Inf             Inf             Inf             Inf
  -3.6100486e+00  -1.1781627e+00  -8.9934097e-01  -8.2144527e-01  -8.9938432e-01  -1.0866202e+00  -5.6376996e-01   5.0459167e-02   6.1802361e-01   9.9176988e-01   1.2585869e+00   1.4647155e+00   1.5970315e+00   1.6349230e+00   2.2197557e+00             Inf             Inf             Inf             Inf             Inf
  -3.5195033e+00  -1.0146727e+00  -6.5127974e-01  -4.9177130e-01  -4.4454133e-01  -5.5919596e-01  -7.6627226e-01   8.9662250e-02   6.8338215e-01   1.0554776e+00   1.3260805e+00   1.4988173e+00   1.5458189e+00   2.1743776e+00             Inf             Inf             Inf             Inf             Inf             Inf
  -3.3062808e+00  -7.5649285e-01  -3.7876974e-01  -2.0031888e-01  -7.0725577e-02   4.6767957e-02   8.8233689e-02  -3.9308176e-03   6.1321199e-01   1.0417145e+00   1.3004618e+00   1.4022938e+00   2.0474444e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -3.0917024e+00  -5.2977014e-01  -1.0094597e-01   2.1471766e-01   4.7553179e-01   6.3474072e-01   6.8615745e-01   6.0919379e-01   4.3450136e-01   9.0381421e-01   1.1533239e+00   1.8532690e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.8898348e+00  -1.9386815e-01   3.5130887e-01   6.5562051e-01   8.5255511e-01   9.8286653e-01   1.0429231e+00   1.0459509e+00   9.0683525e-01   5.7887031e-01   1.4409684e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.5048009e+00   1.9607738e-01   6.7837235e-01   9.5555066e-01   1.1391104e+00   1.2541207e+00   1.3201325e+00   1.3060051e+00   1.1499310e+00   1.4434322e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.1996803e+00   4.5244150e-01   9.1819278e-01   1.1827193e+00   1.3593181e+00   1.4563001e+00   1.4929206e+00   1.4061700e+00   1.8389145e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9711178e+00   6.6367111e-01   1.1129819e+00   1.3754888e+00   1.5304081e+00   1.6011441e+00   1.5529093e+00   2.0411352e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7862892e+00   8.2109855e-01   1.2639274e+00   1.5056450e+00   1.6367098e+00   1.6204192e+00   2.1520103e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6311776e+00   9.6372881e-01   1.3903266e+00   1.5929009e+00   1.6476088e+00   2.2247374e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.5111816e+00   1.0566621e+00   1.4599635e+00   1.5839977e+00   2.2164918e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.4181075e+00   1.1143014e+00   1.4257796e+00   2.1488380e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3578539e+00   1.0862761e+00   1.9683759e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3538172e+00   1.5868409e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3735196e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
