    0.00    -0.03     0.12     0.49    -0.83    -0.25
   -0.16     0.00     0.37     0.33     0.51    -0.17
    0.24     0.14     0.00     0.64    -0.14    -0.06
    0.13     0.94     0.32     0.00    -0.06    -0.60
    0.08     0.12     0.30     0.89     0.00    -0.07
   -0.14    -0.07     0.23    -0.05    -0.55     0.00
