    0.00     1.80    -0.19     1.12     0.66     4.01
   -0.29     0.00    -1.22    -1.64     0.04    -1.04
    1.58     3.22     0.00     0.58     1.14     2.97
    1.80     0.55     0.22     0.00     1.04     3.17
   -2.85    -2.01    -3.71    -2.64     0.00     1.92
   -1.16    -1.54    -2.53    -1.87     2.98     0.00
