    0.00     2.81     0.59     2.07     2.54     1.65
   -0.52     0.00    -1.23    -0.37    -0.20    -0.58
    2.47     3.92     0.00     2.10     3.17     3.56
    2.22     2.75     0.36     0.00     1.57     2.26
   -3.59    -1.85    -4.17    -3.24     0.00     0.58
   -2.09     0.25    -2.27    -0.49     3.26     0.00
