    0.00     1.77    -0.07     1.61    -0.17     3.76
   -0.45     0.00    -0.85    -1.31     0.55    -1.21
    1.82     3.36     0.00     1.22     1.00     2.91
    1.93     1.49     0.54     0.00     0.98     2.57
   -2.77    -1.89    -3.41    -1.75     0.00     1.85
   -1.30    -1.61    -2.30    -1.92     2.43     0.00
