  -6.0810570e+00  -3.5765477e+00  -3.2126568e+00  -3.0547285e+00  -3.0272739e+00  -3.0532678e+00  -3.0558592e+00  -2.9431689e+00  -2.8207250e+00  -2.7327130e+00  -2.4053826e+00  -2.1274692e+00  -1.9414965e+00  -1.7998797e+00  -1.6980931e+00  -1.6321624e+00  -1.6011253e+00  -1.6236601e+00  -1.7566834e+00  -2.1358596e+00
  -3.5747932e+00  -1.0985115e+00  -7.5000916e-01  -6.2121636e-01  -6.2681615e-01  -6.4344610e-01  -5.9764861e-01  -4.4481482e-01  -3.2727064e-01  -9.6256761e-02   2.6685239e-01   4.7412211e-01   6.4047897e-01   7.5504068e-01   8.2631609e-01   8.4852527e-01   7.9972302e-01   6.0244894e-01   7.4442449e-01             Inf
  -3.2103558e+00  -7.4942948e-01  -4.2172657e-01  -3.3819880e-01  -3.7477840e-01  -3.8257858e-01  -2.6505504e-01  -1.0405432e-01   3.8316897e-02   4.4275787e-01   7.2403675e-01   9.2207524e-01   1.0550685e+00   1.1603323e+00   1.1979755e+00   1.1696174e+00   9.6158262e-01   1.1398784e+00             Inf             Inf
  -3.0549920e+00  -6.2248384e-01  -3.4056573e-01  -3.3009902e-01  -3.7330406e-01  -3.3307527e-01  -1.2917898e-01   2.7914852e-02   3.2442960e-01   7.3375806e-01   9.8577975e-01   1.1543541e+00   1.2788590e+00   1.3449609e+00   1.3261258e+00   1.1239355e+00   1.3273549e+00             Inf             Inf             Inf
  -3.0281726e+00  -6.2866061e-01  -3.7655967e-01  -3.7505059e-01  -5.9591717e-01  -4.2443242e-01  -1.2187125e-01   8.3681145e-02   5.7473951e-01   9.1021620e-01   1.1345519e+00   1.2906443e+00   1.3771221e+00   1.3902881e+00   1.1955086e+00   1.4224191e+00             Inf             Inf             Inf             Inf
  -3.0538578e+00  -6.4837920e-01  -3.8876153e-01  -3.2894292e-01  -4.2461526e-01  -6.3537549e-01  -2.8023658e-01   1.7569150e-01   7.1380640e-01   1.0064684e+00   1.2113401e+00   1.3380706e+00   1.3757688e+00   1.2072028e+00   1.4270670e+00             Inf             Inf             Inf             Inf             Inf
  -3.0569254e+00  -5.9980765e-01  -2.6459029e-01  -1.2264084e-01  -1.1894555e-01  -2.8197761e-01  -5.6659620e-01   2.1115347e-01   7.4073691e-01   1.0474258e+00   1.2237763e+00   1.2914067e+00   1.1534432e+00   1.3918797e+00             Inf             Inf             Inf             Inf             Inf             Inf
  -2.9422347e+00  -4.3940032e-01  -1.0321426e-01   3.5094830e-02   8.5142782e-02   1.7276156e-01   2.1549775e-01   9.9792063e-02   6.3908032e-01   9.7590277e-01   1.1375748e+00   1.0359390e+00   1.2935841e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.8187556e+00  -3.2852931e-01   3.7808733e-02   3.2858412e-01   5.8141119e-01   7.0981918e-01   7.3906079e-01   6.3636223e-01   4.1949170e-01   7.7299430e-01   8.1632431e-01   1.1342139e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.7339001e+00  -9.2788080e-02   4.3830664e-01   7.3370955e-01   9.0757633e-01   1.0151738e+00   1.0356547e+00   9.8260102e-01   7.7486313e-01   2.7846874e-01   7.6425229e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.4035852e+00   2.7235308e-01   7.2570390e-01   9.8819652e-01   1.1417251e+00   1.2217982e+00   1.2293624e+00   1.1252504e+00   8.1495514e-01   7.6573739e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.1248273e+00   4.8237715e-01   9.2223145e-01   1.1552411e+00   1.2967598e+00   1.3435016e+00   1.2936691e+00   1.0350643e+00   1.1298783e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9409448e+00   6.3460308e-01   1.0546002e+00   1.2817363e+00   1.3828009e+00   1.3771836e+00   1.1562524e+00   1.2925090e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7995035e+00   7.5152783e-01   1.1543294e+00   1.3405599e+00   1.3791862e+00   1.2071509e+00   1.3979889e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6956599e+00   8.3017350e-01   1.2077743e+00   1.3355580e+00   1.1989279e+00   1.4414042e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6274621e+00   8.4910593e-01   1.1652753e+00   1.1294938e+00   1.4144648e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6036042e+00   8.1346523e-01   9.5393416e-01   1.3256287e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6231195e+00   5.9681990e-01   1.1440870e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7587949e+00   7.3641402e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.1361522e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
