  -4.6059978e+00  -2.2458202e+00  -1.8009685e+00  -1.5514025e+00  -1.4156018e+00  -1.3384440e+00  -1.3152974e+00  -1.3341269e+00  -1.4140137e+00  -1.6616280e+00  -1.6212766e+00  -1.4050335e+00  -1.3359261e+00  -1.3195240e+00  -1.3510396e+00  -1.4389006e+00  -1.5940008e+00  -1.8777844e+00  -2.4779230e+00  -4.5667384e+00
  -2.2456928e+00  -5.3919302e-01   4.5158800e-02   3.5766395e-01   5.3648675e-01   6.3354846e-01   6.8295865e-01   7.1014010e-01   5.8053084e-01   4.5280813e-01   6.6281724e-01   6.8842175e-01   6.8083271e-01   5.8940675e-01   4.7089180e-01   2.1637664e-01  -2.1246376e-01  -8.6840204e-01  -2.0897524e+00             Inf
  -1.7945929e+00   4.8493338e-02   2.1365758e-01   5.9875334e-01   7.9957186e-01   9.3160120e-01   9.4390229e-01   9.1557487e-01   7.2698873e-01   8.7052079e-01   9.5077745e-01   9.3982178e-01   8.8333617e-01   7.2201934e-01   4.0991888e-01   1.6741107e-01  -3.6026132e-01  -1.6392004e+00             Inf             Inf
  -1.5532600e+00   3.6086652e-01   5.8360919e-01   6.0008454e-01   8.6050742e-01   9.9945635e-01   1.0479253e+00   9.4977651e-01   8.1073012e-01   1.0095539e+00   1.0317479e+00   9.2193299e-01   7.2583292e-01   6.1024410e-01   4.9254023e-01  -8.8586255e-02  -1.3968446e+00             Inf             Inf             Inf
  -1.4182186e+00   5.4631429e-01   8.2622977e-01   8.6366408e-01   7.4993481e-01   9.1011125e-01   9.6942130e-01   7.5257802e-01   8.9811090e-01   9.4788856e-01   8.4767831e-01   8.1742689e-01   8.5888206e-01   7.1610608e-01   9.3168757e-02  -1.2575006e+00             Inf             Inf             Inf             Inf
  -1.3437862e+00   6.5029790e-01   9.1471585e-01   9.8288875e-01   9.4081280e-01   6.7786397e-01   6.6523966e-01   5.5518998e-01   6.9288260e-01   8.0494306e-01   9.6953467e-01   9.7191846e-01   8.1538399e-01   1.7225222e-01  -1.1887846e+00             Inf             Inf             Inf             Inf             Inf
  -1.3169579e+00   6.9245280e-01   9.5915786e-01   1.0460876e+00   9.5971906e-01   6.7010218e-01  -1.0571530e-02   4.1576685e-01   8.4347157e-01   1.0059023e+00   9.9584140e-01   8.4787907e-01   2.2495532e-01  -1.1586835e+00             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3391993e+00   6.7905041e-01   9.4279780e-01   9.1794097e-01   7.8391169e-01   5.6437195e-01   4.2532691e-01   6.0094684e-01   8.7597825e-01   9.7282807e-01   8.4207325e-01   2.1808650e-01  -1.1847161e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.4115011e+00   5.8160719e-01   7.2966110e-01   8.0234978e-01   9.0861664e-01   6.9753617e-01   8.3898391e-01   8.8146565e-01   7.0082394e-01   6.9831388e-01   1.4226104e-01  -1.2605407e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6637643e+00   4.4801810e-01   8.5878057e-01   1.0140483e+00   9.6568721e-01   8.2397276e-01   1.0278943e+00   9.5535004e-01   6.8739514e-01  -1.4642440e-01  -1.4976901e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6208855e+00   6.4438316e-01   9.3619639e-01   1.0247742e+00   8.2672110e-01   9.6230464e-01   1.0304215e+00   8.2397276e-01   1.4857680e-01  -1.5013570e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.4021279e+00   6.9840033e-01   9.3575785e-01   9.4048235e-01   8.1082685e-01   9.5289386e-01   8.3006854e-01   2.1254011e-01  -1.2610769e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3338551e+00   6.7710200e-01   8.7866642e-01   7.3826100e-01   8.4187365e-01   8.1587002e-01   2.1536279e-01  -1.1817132e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3245335e+00   6.0157444e-01   7.0909097e-01   6.2058793e-01   6.8406593e-01   1.6781785e-01  -1.1640009e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.3554064e+00   4.5544906e-01   4.0558749e-01   5.0023991e-01   7.1874466e-02  -1.1786352e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.4415794e+00   2.2619458e-01   1.4713110e-01  -7.8380873e-02  -1.2599798e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.5919288e+00  -2.1583071e-01  -3.6301680e-01  -1.3865589e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.8714647e+00  -8.7720460e-01  -1.6347830e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.4730469e+00  -2.0862672e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -4.5674531e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
