  -5.1085573e+00  -2.6842859e+00  -2.2559887e+00  -2.0313185e+00  -1.9095307e+00  -1.8509736e+00  -1.8727401e+00  -1.9019460e+00  -1.9543221e+00  -2.1372788e+00  -2.0154345e+00  -1.7869342e+00  -1.6914500e+00  -1.6487310e+00  -1.6506462e+00  -1.7061311e+00  -1.8179878e+00  -2.0295054e+00  -2.4654483e+00  -3.9731393e+00
  -2.6837143e+00  -6.6163419e-01  -1.3289005e-01   1.3212363e-01   2.8080315e-01   3.5183315e-01   3.4679520e-01   3.3235800e-01   2.3457987e-01   1.7857004e-01   4.2747936e-01   5.3143736e-01   5.4877542e-01   5.2364789e-01   4.4548115e-01   3.3263666e-01   1.1920788e-01  -4.3072685e-01  -1.3559551e+00             Inf
  -2.2566957e+00  -1.4929887e-01   1.3311238e-01   4.5548001e-01   6.0608307e-01   6.3608036e-01   6.4087351e-01   6.1450366e-01   4.3712705e-01   6.5723284e-01   8.1435826e-01   8.7113340e-01   8.8190914e-01   8.5403627e-01   7.8379930e-01   5.7183287e-01  -2.1197724e-02  -9.2917610e-01             Inf             Inf
  -2.0345547e+00   1.4156931e-01   4.4475343e-01   5.3526015e-01   7.1521818e-01   7.4549908e-01   7.5334447e-01   6.4306751e-01   6.0539132e-01   9.0634032e-01   1.0433717e+00   1.0923289e+00   1.0983709e+00   1.0008594e+00   7.9661999e-01   1.9346595e-01  -7.0308660e-01             Inf             Inf             Inf
  -1.9102837e+00   2.8053856e-01   5.9740992e-01   7.0946908e-01   6.5582007e-01   6.9397184e-01   7.4381589e-01   5.7731536e-01   8.5769411e-01   1.0881674e+00   1.1722227e+00   1.1833984e+00   1.1114421e+00   9.2744635e-01   3.2492486e-01  -5.8186261e-01             Inf             Inf             Inf             Inf
  -1.8514827e+00   3.5730915e-01   6.6627021e-01   7.5235453e-01   6.9797986e-01   6.5342722e-01   6.0011726e-01   5.5722894e-01   9.8569168e-01   1.1591162e+00   1.2062059e+00   1.1502391e+00   9.7928635e-01   3.9094149e-01  -5.1836588e-01             Inf             Inf             Inf             Inf             Inf
  -1.8721939e+00   3.4378456e-01   6.4467387e-01   7.2319470e-01   7.3077415e-01   6.1057068e-01   8.2444536e-02   6.0759029e-01   9.8029188e-01   1.1250967e+00   1.1041145e+00   9.8189098e-01   3.9202532e-01  -5.1154644e-01             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9017670e+00   3.2710897e-01   6.1676392e-01   6.4899847e-01   5.6704555e-01   5.4819901e-01   6.1310896e-01   4.9636036e-01   8.6373261e-01   9.6928626e-01   8.9339886e-01   3.5569171e-01  -5.5249835e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.9525654e+00   2.3677205e-01   4.5226390e-01   5.8625410e-01   8.7203581e-01   9.9483672e-01   1.0052789e+00   8.5900373e-01   5.8541643e-01   6.5547789e-01   2.2083424e-01  -6.6012067e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.1342066e+00   1.7003258e-01   6.6161222e-01   8.9171842e-01   1.0995703e+00   1.1488373e+00   1.1336144e+00   9.8491849e-01   6.6079500e-01  -1.7022996e-01  -9.2970204e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.0124682e+00   4.3321571e-01   8.0443176e-01   1.0358364e+00   1.1689299e+00   1.1814427e+00   1.1171258e+00   9.0096868e-01   2.1795853e-01  -9.2848320e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7850062e+00   5.2334807e-01   8.7757422e-01   1.0886949e+00   1.1909676e+00   1.1546678e+00   9.5770593e-01   3.4764357e-01  -6.5963862e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6911145e+00   5.5386213e-01   8.8534760e-01   1.1079397e+00   1.1172615e+00   9.7010603e-01   3.9334064e-01  -5.6069408e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6450052e+00   5.2714000e-01   8.6721473e-01   1.0092307e+00   9.2296581e-01   3.7848007e-01  -5.0946749e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.6458148e+00   4.5100823e-01   7.8006243e-01   8.1410764e-01   3.2486340e-01  -5.1143993e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.7048604e+00   3.4322108e-01   5.7735492e-01   2.0686530e-01  -5.8305314e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -1.8161007e+00   1.2548126e-01  -1.7342644e-02  -6.9914365e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.0253216e+00  -4.4193623e-01  -9.1809373e-01             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -2.4651143e+00  -1.3505504e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
  -3.9715862e+00             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf             Inf
