    0.00    14.18    18.22    18.24    18.95    31.96
    0.00     0.00     9.47    13.77     6.06    32.48
    0.00     0.00     0.00    19.27    20.13    36.27
    0.00     0.00     0.00     0.00    15.01    36.27
    0.00     0.00     0.00     0.00     0.00    16.25
    0.00     0.00     0.00     0.00     0.00     0.00
