    0.00     0.32     0.14     0.05     1.35    -0.08
    0.11     0.00     0.57     0.90     1.03     1.36
   -0.14     1.07     0.00     0.28     1.67     0.95
    1.86     2.91     1.19     0.00     3.38     2.70
    0.48     0.96     0.46     0.39     0.00     0.39
    0.63     0.83     0.00     0.53     0.29     0.00
