-4.690636405407587972e+00 -2.204727384385920086e+00 -1.808810609307716533e+00 -1.618195514907286192e+00 -1.544192212899202055e+00 -1.547845600742109529e+00 -1.572888434789904366e+00 -1.510995334754618113e+00 -1.436808629494758183e+00 -1.415318348075281563e+00 -1.155083990695366492e+00 -9.031092629927803817e-01 -7.534234650884226170e-01 -6.426345397120030167e-01 -5.734519269335853764e-01 -5.409549065949319502e-01 -5.455812536953306147e-01 -6.108659436030521306e-01 -7.862301899388119963e-01 -1.481871375020629600e+00
-2.467764557299458872e+00 1.814446372220857029e-02 4.140612388004121236e-01 6.046763332008424641e-01 6.786796352089266016e-01 6.750262473660191276e-01 6.499834133182242901e-01 7.118765133535105427e-01 7.860632186133704735e-01 8.075535000328470936e-01 1.067787857412762165e+00 1.319762585115348275e+00 1.469448383019706039e+00 1.580237308396125639e+00 1.649419921174543280e+00 1.681916941513196706e+00 1.677290594412798042e+00 1.612005904505076526e+00 1.436641658169316660e+00 7.410004730874990564e-01
-2.047160161311774029e+00 4.387488597098934129e-01 8.346656347880969662e-01 1.025280729188527307e+00 1.099284031196611444e+00 1.095630643353703970e+00 1.070587809305909133e+00 1.132480909341195385e+00 1.206667614601055316e+00 1.228157896020531936e+00 1.488392253400447007e+00 1.740366981103033117e+00 1.890052779007390882e+00 2.000841704383810260e+00 2.070024317162228122e+00 2.102521337500881771e+00 2.097894990400482662e+00 2.032610300492761368e+00 1.857246054157001502e+00 1.161604869075183899e+00
-1.821412673342261535e+00 6.644963476794059076e-01 1.060413122757609461e+00 1.251028217158039801e+00 1.325031519166123939e+00 1.321378131323216465e+00 1.296335297275421627e+00 1.358228397310707880e+00 1.432415102570567811e+00 1.453905383990044431e+00 1.714139741369959502e+00 1.966114469072545612e+00 2.115800266976903377e+00 2.226589192353323199e+00 2.295771805131740617e+00 2.328268825470393821e+00 2.323642478369995601e+00 2.258357788462273863e+00 2.082993542126513997e+00 1.387352357044696394e+00
-1.686036648492171608e+00 7.998723725294958342e-01 1.195789147607699388e+00 1.386404242008129728e+00 1.460407544016213865e+00 1.456754156173306392e+00 1.431711322125511554e+00 1.493604422160797807e+00 1.567791127420657737e+00 1.589281408840134358e+00 1.849515766220049429e+00 2.101490493922635316e+00 2.251176291826993303e+00 2.361965217203413125e+00 2.431147829981830544e+00 2.463644850320483748e+00 2.459018503220085528e+00 2.393733813312363790e+00 2.218369566976603924e+00 1.522728381894786320e+00
-1.613982710721624247e+00 8.719263103000431947e-01 1.267843085378246748e+00 1.458458179778677088e+00 1.532461481786761226e+00 1.528808093943853752e+00 1.503765259896058915e+00 1.565658359931345167e+00 1.639845065191205098e+00 1.661335346610681718e+00 1.921569703990596789e+00 2.173544431693183121e+00 2.323230229597540664e+00 2.434019154973960042e+00 2.503201767752377904e+00 2.535698788091031552e+00 2.531072440990632444e+00 2.465787751082911150e+00 2.290423504747151284e+00 1.594782319665333681e+00
-1.600103172113803485e+00 8.858058489078639575e-01 1.281722623986067511e+00 1.472337718386497851e+00 1.546341020394581989e+00 1.542687632551674515e+00 1.517644798503879677e+00 1.579537898539165930e+00 1.653724603799025861e+00 1.675214885218502481e+00 1.935449242598417552e+00 2.187423970301003884e+00 2.337109768205361426e+00 2.447898693581780805e+00 2.517081306360198667e+00 2.549578326698852315e+00 2.544951979598453207e+00 2.479667289690731913e+00 2.304303043354972047e+00 1.608661858273154444e+00
-1.559996911783212425e+00 9.259121092384550167e-01 1.321828884316658570e+00 1.512443978717088910e+00 1.586447280725173048e+00 1.582793892882265574e+00 1.557751058834470737e+00 1.619644158869756989e+00 1.693830864129616920e+00 1.715321145549093540e+00 1.975555502929008611e+00 2.227530230631594499e+00 2.377216028535952486e+00 2.488004953912372308e+00 2.557187566690789726e+00 2.589684587029442930e+00 2.585058239929044710e+00 2.519773550021322972e+00 2.344409303685563106e+00 1.648768118603745503e+00
-1.565729704151299639e+00 9.201793168703678027e-01 1.316096091948571356e+00 1.506711186349001697e+00 1.580714488357085834e+00 1.577061100514178360e+00 1.552018266466383523e+00 1.613911366501669775e+00 1.688098071761529706e+00 1.709588353181006326e+00 1.969822710560921397e+00 2.221797438263507729e+00 2.371483236167865272e+00 2.482272161544284650e+00 2.551454774322702512e+00 2.583951794661356161e+00 2.579325447560957052e+00 2.514040757653235758e+00 2.338676511317475892e+00 1.643035326235658289e+00
-1.688963716363193868e+00 7.969453046584735745e-01 1.192862079736677128e+00 1.383477174137107468e+00 1.457480476145191606e+00 1.453827088302284132e+00 1.428784254254489294e+00 1.490677354289775547e+00 1.564864059549635478e+00 1.586354340969112098e+00 1.846588698349027169e+00 2.098563426051613057e+00 2.248249223955971043e+00 2.359038149332390866e+00 2.428220762110808284e+00 2.460717782449461488e+00 2.456091435349063268e+00 2.390806745441341530e+00 2.215442499105581664e+00 1.519801314023764061e+00
-1.606565761368466294e+00 8.793432596532011480e-01 1.275260034731404701e+00 1.465875129131835042e+00 1.539878431139919179e+00 1.536225043297011705e+00 1.511182209249216868e+00 1.573075309284503120e+00 1.647262014544363051e+00 1.668752295963839671e+00 1.928986653343754742e+00 2.180961381046341074e+00 2.330647178950698617e+00 2.441436104327117995e+00 2.510618717105535858e+00 2.543115737444189506e+00 2.538489390343790397e+00 2.473204700436069103e+00 2.297840454100309238e+00 1.602199269018491634e+00
-1.411403223924656558e+00 1.074505797097010884e+00 1.470422572175214437e+00 1.661037666575644778e+00 1.735040968583728915e+00 1.731387580740821441e+00 1.706344746693026604e+00 1.768237846728312856e+00 1.842424551988172787e+00 1.863914833407649407e+00 2.124149190787564478e+00 2.376123918490150366e+00 2.525809716394508353e+00 2.636598641770928175e+00 2.705781254549345594e+00 2.738278274887998798e+00 2.733651927787600577e+00 2.668367237879878839e+00 2.493002991544118974e+00 1.797361806462301370e+00
-1.337405694092544950e+00 1.148503326929122492e+00 1.544420102007326046e+00 1.735035196407756386e+00 1.809038498415840523e+00 1.805385110572933050e+00 1.780342276525138212e+00 1.842235376560424465e+00 1.916422081820284395e+00 1.937912363239761016e+00 2.198146720619676309e+00 2.450121448322262196e+00 2.599807246226619739e+00 2.710596171603039561e+00 2.779778784381456980e+00 2.812275804720110628e+00 2.807649457619711963e+00 2.742364767711990226e+00 2.567000521376230360e+00 1.871359336294412978e+00
-1.314975312808844832e+00 1.170933708212822610e+00 1.566850483291026164e+00 1.757465577691456504e+00 1.831468879699540642e+00 1.827815491856633168e+00 1.802772657808838330e+00 1.864665757844124583e+00 1.938852463103984514e+00 1.960342744523461134e+00 2.220577101903375983e+00 2.472551829605962315e+00 2.622237627510320301e+00 2.733026552886739680e+00 2.802209165665157542e+00 2.834706186003810746e+00 2.830079838903412082e+00 2.764795148995690788e+00 2.589430902659930922e+00 1.893789717578113097e+00
-1.322884596777795352e+00 1.163024424243872090e+00 1.558941199322075644e+00 1.749556293722505984e+00 1.823559595730590122e+00 1.819906207887682648e+00 1.794863373839887810e+00 1.856756473875174063e+00 1.930943179135033994e+00 1.952433460554510614e+00 2.212667817934425685e+00 2.464642545637011573e+00 2.614328343541369559e+00 2.725117268917789382e+00 2.794299881696206800e+00 2.826796902034860004e+00 2.822170554934461784e+00 2.756885865026740046e+00 2.581521618690980180e+00 1.885880433609162576e+00
-1.371979265024476646e+00 1.113929755997190796e+00 1.509846531075394349e+00 1.700461625475824690e+00 1.774464927483908827e+00 1.770811539641001353e+00 1.745768705593206516e+00 1.807661805628492768e+00 1.881848510888352699e+00 1.903338792307829319e+00 2.163573149687744390e+00 2.415547877390330278e+00 2.565233675294688265e+00 2.676022600671108087e+00 2.745205213449525505e+00 2.777702233788178710e+00 2.773075886687780489e+00 2.707791196780058751e+00 2.532426950444298885e+00 1.836785765362481282e+00
-1.481761042248961546e+00 1.004147978772705896e+00 1.400064753850909449e+00 1.590679848251339790e+00 1.664683150259423927e+00 1.661029762416516453e+00 1.635986928368721616e+00 1.697880028404007868e+00 1.772066733663867799e+00 1.793557015083344419e+00 2.053791372463259712e+00 2.305766100165845600e+00 2.455451898070203143e+00 2.566240823446622965e+00 2.635423436225040383e+00 2.667920456563694032e+00 2.663294109463295367e+00 2.598009419555573629e+00 2.422645173219813763e+00 1.727003988137996382e+00
-1.667644991715056424e+00 8.182640293066110182e-01 1.214180804384814572e+00 1.404795898785244912e+00 1.478799200793329049e+00 1.475145812950421575e+00 1.450102978902626738e+00 1.511996078937912991e+00 1.586182784197772921e+00 1.607673065617249542e+00 1.867907422997164613e+00 2.119882150699750945e+00 2.269567948604108487e+00 2.380356873980527865e+00 2.449539486758945728e+00 2.482036507097599376e+00 2.477410159997200267e+00 2.412125470089478974e+00 2.236761223753719108e+00 1.541120038671901504e+00
-2.014604256129955751e+00 4.713047648917116916e-01 8.672215399699152449e-01 1.057836634370345585e+00 1.131839936378429723e+00 1.128186548535522249e+00 1.103143714487727411e+00 1.165036814523013664e+00 1.239223519782873595e+00 1.260713801202350215e+00 1.520948158582265286e+00 1.772922886284851396e+00 1.922608684189209161e+00 2.033397609565628983e+00 2.102580222344046401e+00 2.135077242682699605e+00 2.130450895582301385e+00 2.065166205674579647e+00 1.889801959338819781e+00 1.194160774257002178e+00
-3.589009526941294492e+00 -1.103100505919627050e+00 -7.071837308414234968e-01 -5.165686364409931564e-01 -4.425653344329090189e-01 -4.462187222758164928e-01 -4.712615563236113303e-01 -4.093684562883250777e-01 -3.351817510284651469e-01 -3.136914696089885268e-01 -5.345711222907345572e-02 1.985176154735126541e-01 3.482034133778704188e-01 4.589923387542900191e-01 5.281749515327076594e-01 5.606719718713610856e-01 5.560456247709624211e-01 4.907609348632409052e-01 3.153966885274810394e-01 -3.802444965543365640e-01
