    0.00     2.89     0.51     2.13     2.43     1.75
   -0.59     0.00    -1.37    -0.52    -0.24    -0.53
    2.36     4.01     0.00     1.99     2.97     3.73
    2.25     2.92     0.37     0.00     1.42     2.32
   -3.54    -1.87    -4.21    -3.05     0.00     0.65
   -2.05     0.19    -2.33    -0.47     3.15     0.00
